"userId","movieId","user_avg","movie_avg","global_avg","sim_usr1","sim_usr2","sim_usr3","sim_usr4","sim_usr5","sim_mov_1","sim_mov2","sim_mov3","sim_mov4","sim_mov5","m1_ratings","m2_ratings"
476,45,3.68115942028985,3.41666666666667,3.579625,3,3,5,3,3,3,3,3,4,3,3.47011065483093,3.81856578041552
476,195,3.68115942028985,3.83333333333333,3.579625,4,4,4,5,4,3,3,3,3,3,3.81109547615051,3.82275490649661
476,13,3.68115942028985,3,3.579625,3,3.68115942028985,3.68115942028985,3.68115942028985,3.68115942028985,4,3,3,3,3,3.09452176094055,3.79036012619933
476,378,3.68115942028985,3,3.579625,3,3,3,3.68115942028985,3.68115942028985,3,3,4,3,3,3.09452176094055,3.78063363540814
385,21,3.40298507462687,3.45454545454545,3.579625,3,3,4,3,4,4,3,4,2,4,3.34152698516846,3.31683092519169
192,590,4.04545454545455,3.84810126582278,3.579625,5,5,4,5,3,5,5,5,5,3,4.30069303512573,4.20470576850663
192,150,4.04545454545455,3.95121951219512,3.579625,5,3,5,4,5,4,5,5,4,5,4.37627363204956,4.26503932288365
192,296,4.04545454545455,3.86904761904762,3.579625,4,4,2,4,3,5,4,5,3,3,4.29567909240723,4.07964378679402
192,380,4.04545454545455,3.52439024390244,3.579625,5,4,3,4,3,5,4,3,5,4,3.9688081741333,4.28936157015412
192,349,4.04545454545455,3.66176470588235,3.579625,5,4,3,4,2,5,4,4,5,4,4.05377721786499,4.19163297878433
192,316,4.04545454545455,3.24615384615385,3.579625,3,3,3,4,3,5,5,3,4,4,3.66834735870361,4.34282883493338
192,10,4.04545454545455,3.38888888888889,3.579625,4,4,3,3,3,5,4,5,5,5,3.7941746711731,4.18551609659351
192,292,4.04545454545455,3.55,3.579625,5,4,4,3,4,5,5,4,4,4,3.98404765129089,4.35514155734255
192,185,4.04545454545455,3.34545454545455,3.579625,5,3,3,4,2,4,5,4,4,4,3.82713961601257,4.24545345539374
192,593,4.04545454545455,4.25396825396825,3.579625,5,5,4,3,5,3,5,5,4,5,4.73710203170776,4.15145555743431
192,110,4.04545454545455,4.26388888888889,3.579625,3,4,5,5,4,4,5,5,4,4,4.73078012466431,4.1582340006537
192,288,4.04545454545455,2.97727272727273,3.579625,3,3,2,2,5,3,4,3,3,3,3.43783640861511,4.17392893975664
192,47,4.04545454545455,3.90909090909091,3.579625,5,4,3,2,5,3,3,5,3,4,4.45399808883667,4.20696828283289
192,225,4.04545454545455,3.64285714285714,3.579625,4,3,3,4,3,4,5,5,5,5,4.0278205871582,4.22936371402228
192,317,4.04545454545455,3.5,3.579625,4,3,3,3,3,4,4,5,4,4,3.96495151519775,4.17721648979459
192,266,4.04545454545455,3.46341463414634,3.579625,3,4,5,3,4,4,4,3,5,5,3.898193359375,4.19435933683608
192,160,4.04545454545455,3.06666666666667,3.579625,3,3,2,4,4,3,4,4,4,4,3.51969408988953,4.20914977517609
192,454,4.04545454545455,3.66666666666667,3.579625,3,4,4,4,5,5,5,3,4,5,4.106764793396,4.23519019659049
192,315,4.04545454545455,3.30769230769231,3.579625,4,3,5,2,3,5,4,4,4,4,3.64804935455322,4.08580213905362
192,432,4.04545454545455,3.03333333333333,3.579625,3,2,3,4,4,3,4,4,5,4,3.45510101318359,4.15525240018354
192,356,4.04545454545455,4.27027027027027,3.579625,5,5,3,5,3,5,5,4,4,5,4.74398899078369,4.1990599946646
192,480,4.04545454545455,3.94202898550725,3.579625,5,4,4,4,5,5,5,3,5,4,4.44204950332642,4.2724581974772
14,592,3.39583333333333,3.27272727272727,3.579625,3,3,3,3,3,2,4,4,3,3,3.12462472915649,3.03008753649184
14,150,3.39583333333333,3.95121951219512,3.579625,4,5,4,2,3,2,4,4,3,3,3.77310395240784,3.71570244147173
14,590,3.39583333333333,3.84810126582278,3.579625,4,5,3,4,4,4,2,4,5,3,3.69752144813538,3.68555212025922
14,296,3.39583333333333,3.86904761904762,3.579625,4,5,5,5,2,3,2,4,4,2,3.6925094127655,3.67736857208241
14,153,3.39583333333333,3.14285714285714,3.579625,3,3,3,1,2,2,2,5,4,3,3.01997685432434,2.98785303362773
14,344,3.39583333333333,3.04285714285714,3.579625,3,2,2,3,3,2,2,3,3,4,2.85340070724487,2.76618652543385
14,231,3.39583333333333,2.94642857142857,3.579625,3,2,1,1,4,2,2,2,3,4,2.70834159851074,2.66236599735284
14,318,3.39583333333333,4.40277777777778,3.579625,5,4,5,5,5,3,5,2,4,4,4.27524948120117,4.166169605129
14,339,3.39583333333333,3.61111111111111,3.579625,3,4,3,3,4,2,4,4,4,2,3.44267654418945,3.50287038101572
14,434,3.39583333333333,3.203125,3.579625,3,3,3,3,3,4,2,5,2,2,3.00796318054199,3.06611240851553
14,593,3.39583333333333,4.25396825396825,3.579625,3,5,5,5,4,3,2,4,5,3,4.13393020629883,4.08865790551594
14,110,3.39583333333333,4.26388888888889,3.579625,5,4,5,4,4,3,4,3,2,2,4.12760877609253,4.12519482697438
14,288,3.39583333333333,2.97727272727273,3.579625,2,3,5,3,4,3,5,2,5,3,2.83466768264771,2.92839564235062
14,47,3.39583333333333,3.90909090909091,3.579625,2,4,5,5,3,3,5,4,3,2,3.85082936286926,3.80444297005765
14,19,3.39583333333333,2.71428571428571,3.579625,2,1,2,3,3,2,1,3,2,3,2.60293912887573,2.8202427315799
14,32,3.39583333333333,3.93333333333333,3.579625,5,5,4,4,3,4,5,5,3,3,3.84572005271912,3.90317326548069
14,266,3.39583333333333,3.46341463414634,3.579625,3,3,4,4,3,4,3,5,4,2,3.29502463340759,3.32132211702195
14,39,3.39583333333333,3.2,3.579625,1,4,4,3,3,5,4,2,3,3,3.04130792617798,2.9962241533376
14,367,3.39583333333333,3.2280701754386,3.579625,3,2,3,1,3,2,5,3,3,2,3.13585114479065,3.07682840080615
14,282,3.39583333333333,3.5,3.579625,3,4,4,4,3,5,4,4,4,3,3.36178278923035,3.52555962146389
14,337,3.39583333333333,4.03571428571429,3.579625,3,3,5,4,5,5,3,3,5,4,3.87800598144531,3.76136828972489
14,356,3.39583333333333,4.27027027027027,3.579625,3,5,5,4,4,3,4,4,3,2,4.14081859588623,4.09965926843683
14,553,3.39583333333333,3.8125,3.579625,5,3,4,4,2,2,5,4,1,4,3.57759881019592,3.60371302264611
14,480,3.39583333333333,3.94202898550725,3.579625,4,5,4,4,3,4,3,5,4,4,3.83888053894043,3.7750904950371
14,95,3.39583333333333,3.44897959183673,3.579625,3,2,3,3,4,4,4,4,3,3,3.28298425674438,3.31747303202764
14,377,3.39583333333333,3.80327868852459,3.579625,3,3,4,2,4,3,4,3,4,1,3.71695041656494,3.60754493359235
14,509,3.39583333333333,3.39285714285714,3.579625,2,2,4,3,4,3,3,3,4,4,3.22815179824829,3.2834717228465
14,105,3.39583333333333,3.2,3.579625,3,5,3,3,3,3,5,5,4,3,3.04130792617798,3.54271356484661
14,193,3.39583333333333,2.5625,3.579625,3,2,1,3,2,4,4,5,5,1,2.29431581497192,2.77467969738084
14,527,3.39583333333333,4.41463414634146,3.579625,5,5,5,3,5,4,3,3,3,3,4.35955286026001,4.24413707045689
14,25,3.39583333333333,3.78947368421053,3.579625,5,4,3,5,4,4,5,3,4,3,3.75122785568237,3.70239643845751
14,539,3.39583333333333,3.68888888888889,3.579625,3,3,3,4,4,3,4,3,3,4,3.59473443031311,3.62491057706935
14,597,3.39583333333333,3.40909090909091,3.579625,2,3,4,4,3,4,3,3,4,1,3.27998399734497,3.25187228561814
14,586,3.39583333333333,2.97142857142857,3.579625,3,4,3,3,3,4,3,3,3,4,2.8408830165863,3.0320287626004
14,508,3.39583333333333,3.92307692307692,3.579625,5,5,3,5,5,3,5,4,4,5,3.87765383720398,3.79490738012771
14,552,3.39583333333333,3.36363636363636,3.579625,3,3,3,4,5,1,4,4,3,3,3.18935799598694,3.34270283144304
14,477,3.39583333333333,3.5,3.579625,3,4,3,4,4,3,3,3,3,4,3.36178278923035,3.54562519960071
14,376,3.39583333333333,3.58333333333333,3.579625,4,3,5,4,3,5,4,4,3,3,3.35870671272278,3.49536739780544
14,4,3.39583333333333,2.5,3.579625,2,3,3,3,1,4,3,5,3,3,2.45347046852112,3.48724899239922
14,491,3.39583333333333,3.77777777777778,3.579625,5,3,4,3,5,3,4,3,3,1,3.59752607345581,3.72787644187964
14,351,3.39583333333333,3.57142857142857,3.579625,3,3,4,4,4,4,3,3,3,4,3.4013614654541,3.52375236125934
14,383,3.39583333333333,3.25,3.579625,2,5,3,4,3,4,3,3,4,3,3.11265540122986,3.54236520758772
14,540,3.39583333333333,2.92307692307692,3.579625,3,3,3,1,4,3,4,4,4,3,2.89971017837524,3.34285297230173
14,455,3.39583333333333,2.4,3.579625,3,2,2,3,3,4,3,3,4,3,2.43951177597046,3.24714624905517
14,7,3.39583333333333,3.51612903225806,3.579625,3,3,5,4,4,4,5,1,4,4,3.38610863685608,3.42579187519196
14,524,3.39583333333333,3.54545454545455,3.579625,3,3,3,3,4,3,3,3,4,4,3.40426397323608,3.63122778340236
14,448,3.39583333333333,3.33333333333333,3.579625,4,3,3.39583333333333,3.39583333333333,3.39583333333333,3,3,3,4,3,3.16816735267639,3.58984123636088
14,784,3.39583333333333,2.92857142857143,3.579625,3,3,3,3,5,3,4,5,4,4,2.57434868812561,3.14216436111525
314,728,3.046875,3.8,3.579625,5,3,4,3,3.046875,5,2,3,3,2,3.31789350509644,3.28013506260885
411,150,3.25984251968504,3.95121951219512,3.579625,3,5,4,4,3,3,5,5,4,4,3.65751671791077,3.7190019478503
411,296,3.25984251968504,3.86904761904762,3.579625,3,5,3,4,4,4,3,4,5,4,3.57692217826843,3.61962517538039
411,380,3.25984251968504,3.52439024390244,3.579625,3,5,3,3,4,3,3,3,4,3,3.25005197525024,3.09515778628526
411,590,3.25984251968504,3.84810126582278,3.579625,4,5,3,4,4,5,3,5,4,3,3.58193421363831,3.61056249131721
411,592,3.25984251968504,3.27272727272727,3.579625,3,3,4,3,3,4,5,5,4,5,3.00903749465942,2.779080227517
411,165,3.25984251968504,3.62857142857143,3.579625,3,5,5,3,3,4,3,3,4,4,3.3225884437561,3.18060212223069
411,344,3.25984251968504,3.04285714285714,3.579625,3,1,2,2,3,3,2,3,5,4,2.7378134727478,2.40424378756498
411,349,3.25984251968504,3.66176470588235,3.579625,4,5,4,4,3,4,4,3,4,4,3.33502197265625,3.31850730970202
411,318,3.25984251968504,4.40277777777778,3.579625,5,5,4,5,5,5,4,3,4,5,4.15966463088989,4.39286424415196
411,231,3.25984251968504,2.94642857142857,3.579625,2,2,2,1,1,2,4,3,5,3,2.59275436401367,2.30335404729334
411,316,3.25984251968504,3.24615384615385,3.579625,3,3,3,3,3,4,3,3,3,4,2.94959139823914,2.8713719751594
411,329,3.25984251968504,3.3859649122807,3.579625,3,4,3,3,3,3,4,3,3,5,3.10456991195679,2.97627880046943
411,10,3.25984251968504,3.38888888888889,3.579625,5,3,3,3,4,3,3,4,4,5,3.07541847229004,2.9004652888231
411,292,3.25984251968504,3.55,3.579625,3,5,3,3,4,5,4,4,3,4,3.26529121398926,3.09197143159401
411,339,3.25984251968504,3.61111111111111,3.579625,3,4,3,3,3,3,3,5,4,5,3.32708930969238,3.17375907120962
411,161,3.25984251968504,3.78787878787879,3.579625,4,5,4,4,3,3,4,4,3,3,3.50335550308228,3.38898755377549
411,434,3.25984251968504,3.203125,3.579625,3,5,3,3,3,4,3,3,4,5,2.89237594604492,2.69176302293818
411,185,3.25984251968504,3.34545454545455,3.579625,5,3,4,3,3,3,4,5,4,4,3.10838317871094,2.88397463873164
411,208,3.25984251968504,2.78947368421053,3.579625,4,3,4,2,2,4,3,4,4,4,2.52595043182373,2.33255048666874
411,253,3.25984251968504,3.36363636363636,3.579625,3,3,3,4,3,3,4,3,3,4,3.07377076148987,2.99998757961647
411,457,3.25984251968504,4.14473684210526,3.579625,4,4,5,4,4,5,3,3,4,4,3.90904474258423,4.08013904148863
411,593,3.25984251968504,4.25396825396825,3.579625,5,4,5,4,5,4,5,4,3,3,4.01834535598755,4.16447951583262
411,1,3.25984251968504,4.16363636363636,3.579625,5,3,5,4,3,5,2,5,2,4,3.81661486625671,3.85765082941419
411,110,3.25984251968504,4.26388888888889,3.579625,4,5,5,4,5,4,4,5,4,5,4.01202535629272,4.16967527478931
411,288,3.25984251968504,2.97727272727273,3.579625,2,1,3,2,4,3,5,4,4,3,2.71908044815063,2.58079117671697
411,300,3.25984251968504,3.54901960784314,3.579625,4,3,5,4,3,5,5,5,3,4,3.27969694137573,3.35025999331898
411,21,3.25984251968504,3.45454545454545,3.579625,4,3,4,3,1,5,3,4,3,3,3.29309153556824,3.18509947940803
411,34,3.25984251968504,4.04444444444444,3.579625,4,3,1,4,3,4,4,3,3,5,3.89190316200256,3.81727362126736
411,47,3.25984251968504,3.90909090909091,3.579625,5,5,3,4,4,5,4,4,4,5,3.73524212837219,3.66369672950421
411,225,3.25984251968504,3.64285714285714,3.579625,3,5,3,3,2,3,4,3,4,5,3.30906462669373,3.21298025559407
411,50,3.25984251968504,4.04878048780488,3.579625,3,5,4,4,5,5,3,4,4,5,3.879714012146,3.86420725199564
411,266,3.25984251968504,3.46341463414634,3.579625,4,4,3,4,2,3,5,4,4,5,3.17943739891052,3.0654457552136
411,111,3.25984251968504,4.1875,3.579625,3,5,5,4,4,3,3,5,3,3,3.87347078323364,3.71236341569102
411,160,3.25984251968504,3.06666666666667,3.579625,5,3,3,3,1,4,3,3,4,4,2.80093812942505,2.83486961870454
411,364,3.25984251968504,3.96363636363636,3.579625,3,5,4,3,4,2,4,4,5,3,3.72112798690796,3.7327651015931
411,454,3.25984251968504,3.66666666666667,3.579625,3,5,3,3,3,4,3,5,4,5,3.38800811767578,3.32248974254293
411,367,3.25984251968504,3.2280701754386,3.579625,3,3,5,3,3,4,4,4,4,3,3.02026391029358,2.93953369449079
411,432,3.25984251968504,3.03333333333333,3.579625,3,1,3,3,1,3,3,4,3,3,2.73634505271912,2.84304752720239
411,236,3.25984251968504,3.56666666666667,3.579625,4,3,3,3,3,3,3,3,3,4,3.21410870552063,3.15900502412026
411,282,3.25984251968504,3.5,3.579625,3,5,2,3,2,3,3,3,3,3,3.24619555473328,3.13393337213221
411,356,3.25984251968504,4.27027027027027,3.579625,5,5,3,4,4,5,5,4,5,3,4.02523231506348,4.22149141907158
411,553,3.25984251968504,3.8125,3.579625,2,3,4,3,1,4,4,3,3,3,3.46201157569885,3.59681335289708
411,11,3.25984251968504,4,3.579625,4,3,4,4,4,3,3,3,5,4,3.72440552711487,3.78593843981077
411,151,3.25984251968504,3.85,3.579625,3,4,3,3,4,3,3,3,5,4,3.72394609451294,3.63768644800363
411,252,3.25984251968504,3.66666666666667,3.579625,3,4,3,4,2,3,3,3,3,3,3.38800811767578,3.34661077068486
411,480,3.25984251968504,3.94202898550725,3.579625,3,5,4,4,4,5,3,4,3,4,3.72329330444336,3.77086548559473
411,2,3.25984251968504,3.88888888888889,3.579625,4,3,3,3,3,4,4,3,2,5,3.68390369415283,3.61089483521742
411,235,3.25984251968504,3.52,3.579625,4,3,3,4,4,4,4,4,1,4,3.22792434692383,3.24598559740424
411,440,3.25984251968504,3.62857142857143,3.579625,3,5,4,4,4,3,4,3,5,3,3.3225884437561,3.40026254446085
411,204,3.25984251968504,2.73684210526316,3.579625,4,4,3,3,2,3,3,3,4,3,2.38853454589844,2.77428759130848
411,261,3.25984251968504,4.04545454545455,3.579625,4,5,3,3,4,3,3,4,5,2,3.6978063583374,3.59338264079878
411,158,3.25984251968504,3.4,3.579625,5,3,3,3,3,3,3,3,4,3,3.08603167533875,3.17522896950645
411,265,3.25984251968504,3.9,3.579625,3,4,5,4,4,1,2,4,4,5,3.74732518196106,3.67120319537282
411,350,3.25984251968504,3.65714285714286,3.579625,4,5,3,3,3,4,4,3,3,3,3.36256766319275,3.42069997765227
411,589,3.25984251968504,3.91525423728814,3.579625,3,5,5,4,5,5,4,3,4,5,3.68167757987976,3.76077558068527
411,256,3.25984251968504,3.33333333333333,3.579625,4,3,3,2,3,3,3,3,3,3,3.05258011817932,3.06320482600598
411,377,3.25984251968504,3.80327868852459,3.579625,4,5,4,4,3,5,5,4,3,4,3.60136318206787,3.60441436747421
411,224,3.25984251968504,3.48,3.579625,3,3,4,4,3,3,4,3,3,3,3.26067209243774,3.24641912096545
411,442,3.25984251968504,3.3448275862069,3.579625,5,3,3,3,3,3,2,3,3,3,2.98872184753418,3.05227750715445
411,509,3.25984251968504,3.39285714285714,3.579625,4,1,4,3,4,3,5,3,5,5,3.11256456375122,3.03996178670783
411,31,3.25984251968504,3.53333333333333,3.579625,3,4,3,4,3,4,2,3,3,2,3.18872928619385,3.31867553943022
411,105,3.25984251968504,3.2,3.579625,3,3,3,3,3,2,4,3,4,2,2.92572069168091,3.2253345110416
411,500,3.25984251968504,3.59183673469388,3.579625,3,5,4,4,4,3,5,3,4,3,3.37852191925049,3.34799788427071
411,527,3.25984251968504,4.41463414634146,3.579625,5,5,4,5,5,3,3,5,5,3,4.24396800994873,4.35524682172785
411,62,3.25984251968504,4,3.579625,4,4,4,3,5,3,5,3,4,4,3.72440552711487,3.78083578222713
411,223,3.25984251968504,4.31578947368421,3.579625,4,5,4,3,3,3,3,5,2,5,4.17434167861938,3.94154512736374
411,357,3.25984251968504,3.51351351351351,3.579625,4,4,4,3,4,5,3,3,4,5,3.35617113113403,3.24255452425816
411,272,3.25984251968504,3.88888888888889,3.579625,4,3,4,3,5,2,1,3,3,4,3.68390369415283,3.62170190727303
411,276,3.25984251968504,3.3125,3.579625,3,2,3,3,4,3,2,3,3,3,2.87865543365479,3.05930210589778
411,539,3.25984251968504,3.68888888888889,3.579625,4,5,3,4,4,3,4,4,5,5,3.47914719581604,3.41365289219646
411,551,3.25984251968504,3.34782608695652,3.579625,3,4,4,3,5,3,4,4,2,1,3.16722726821899,3.22011620615739
411,237,3.25984251968504,3.5,3.579625,5,3,3,3,4,3,3,1,3,3,3.24619555473328,3.21827566112118
411,246,3.25984251968504,4.30769230769231,3.579625,3,5,4,3,5,3,4,2,3,2,4.24881649017334,3.83209519681131
411,587,3.25984251968504,3.7906976744186,3.579625,5,5,4,3,4,3,4,3,5,5,3.48388767242432,3.50858737971265
411,597,3.25984251968504,3.40909090909091,3.579625,4,3,2,3,3,4,3,4,3,5,3.1643967628479,3.05990633753003
411,22,3.25984251968504,3.5,3.579625,4,3,3,3,4,3,3,3,3,3,3.24619555473328,3.36623701254604
411,227,3.25984251968504,3.15384615384615,3.579625,4,3,3,3,1,3,3,3,3,3,2.7331645488739,3.06539876135972
411,348,3.25984251968504,3.27272727272727,3.579625,3,4,3,3,1,4,3,5,4,3,3.00903749465942,3.2513370683949
411,586,3.25984251968504,2.97142857142857,3.579625,4,1,4,3,3,4,5,3,4,3,2.72529578208923,2.76992322501934
411,353,3.25984251968504,3.36363636363636,3.579625,3,3,3,3,2,3,3,3,2,4,3.07377076148987,3.11583012050422
411,230,3.25984251968504,3.75,3.579625,4,3,4,3,3,2,4,3,3,2,3.49855375289917,3.57367424670631
411,515,3.25984251968504,3.69230769230769,3.579625,3,4,3,4,3,2,2,2,3,4,3.56741070747375,3.35020246939992
411,585,3.25984251968504,2.8,3.579625,3,3,3,1,3,4,3,3,3,4,2.56689929962158,2.87992432332202
411,218,3.25984251968504,3.7,3.579625,4,5,4,3,4,3,4,1,3,3,3.38507223129272,3.42495364884411
411,474,3.25984251968504,3.8,3.579625,5,5,3,3,4,4,3,3,3,3,3.53257250785828,3.57875824003332
411,280,3.25984251968504,4.18181818181818,3.579625,3,3,4,5,5,3,2,3,4,3,3.86161804199219,3.64154449176073
411,355,3.25984251968504,2.88888888888889,3.579625,1,3,3,3,3,3,3,3,2,3,2.67033743858337,2.92434475483092
411,431,3.25984251968504,3.6,3.579625,3,5,5,4,5,4,2,3,4,4,3.33993172645569,3.44682754661646
411,216,3.25984251968504,3.5,3.579625,3,3,2,1,3,3,3,3,3,2,3.24619555473328,3.23416392383349
411,508,3.25984251968504,3.92307692307692,3.579625,5,3,3,3,5,5,3,3,4,2,3.76206660270691,3.70551623540766
411,257,3.25984251968504,4,3.579625,5,3,4,5,3,3,3,3,3,3,3.72440552711487,3.54933186274122
411,427,3.25984251968504,2,3.579625,4,2,1,2,3.25984251968504,2,3,3,4,4,1.90973877906799,2.91390629390431
411,477,3.25984251968504,3.5,3.579625,4,4,3,3,4,2,3,3,4,3,3.24619555473328,3.40143947040199
411,327,3.25984251968504,2.90909090909091,3.579625,4,4,1,1,3,3,3,1,4,2,2.48570823669434,2.95424524444173
411,170,3.25984251968504,3.16666666666667,3.579625,3,3,3,4,3,4,3,4,4,3,2.88750600814819,3.34882126865254
411,281,3.25984251968504,3.81818181818182,3.579625,3,3,3,5,4,3,4,3,3,3,3.5940043926239,3.48135882611913
411,471,3.25984251968504,3.84615384615385,3.579625,4,5,3,3,4,3,4,5,3,4,3.48671078681946,3.6105234206036
411,249,3.25984251968504,3.75,3.579625,4,5,5,4,3,4,4,3,3,4,3.49855375289917,3.56551263935501
411,368,3.25984251968504,3.48148148148148,3.579625,2,3,4,3,4,4,3,5,4,5,3.30241775512695,3.29103670140924
411,376,3.25984251968504,3.58333333333333,3.579625,4,3,3,4,4,3,5,5,5,2,3.24311947822571,3.31678520575622
411,648,3.25984251968504,3.77358490566038,3.579625,4,3,4,4,4,3,5,5,5,3,3.4793529510498,3.44484778373019
411,4,3.25984251968504,2.5,3.579625,3,3,3,3,1,3,2,2,2,3,2.33788323402405,3.17188928621385
411,122,3.25984251968504,3,3.579625,3,3,3,3,4,3,3,2,3,3,2.76589369773865,3.22881807816402
411,351,3.25984251968504,3.57142857142857,3.579625,4,4,3,3,4,3,2,3,3,3,3.28577423095703,3.36621918857485
411,371,3.25984251968504,3.46666666666667,3.579625,3,3,4,3,3,4,4,4,5,3,3.31481385231018,3.30602850631634
411,194,3.25984251968504,3.375,3.579625,2,3,4,4,5,5,2,2,2,3,3.06260061264038,3.31574988811589
411,383,3.25984251968504,3.25,3.579625,3,5,1,3,3,1,5,3,3,2,2.99706816673279,3.186625374694
411,529,3.25984251968504,3.83333333333333,3.579625,3,3,5,4,3,5,3,4,3,4,3.48246741294861,3.51968321728068
411,52,3.25984251968504,3.64705882352941,3.579625,3,3,3,4,5,3,3,2,5,2,3.3673255443573,3.41886185678097
411,540,3.25984251968504,2.92307692307692,3.579625,3,3,3,3,1,3,3,5,2,4,2.78412318229675,3.0571651163717
411,455,3.25984251968504,2.4,3.579625,2,2,3,3,3,3,3,2,3,4,2.32392454147339,2.93027780579166
411,372,3.25984251968504,2.5,3.579625,3,2,2,3.25984251968504,3.25984251968504,2,3,4,4,3,2.33788323402405,3.18993589812274
411,419,3.25984251968504,3.125,3.579625,3,3,3,3,5,3,3,3,3,3,2.8437283039093,3.15647590404983
411,708,3.25984251968504,3.59090909090909,3.579625,3,5,3,4,4,3,5,2,4,2,3.32008528709412,3.36114014453168
411,159,3.25984251968504,2.5,3.579625,3,3,3,1,2,2,3,4,4,3,2.33788323402405,3.02447021700743
411,534,3.25984251968504,3.33333333333333,3.579625,3,3,5,4,3,2,2,2,3,4,3.05258011817932,3.29808511853716
411,46,3.25984251968504,3.2,3.579625,4,4,3,3,3.25984251968504,3,4,4,3,2,2.92572069168091,3.32219547649689
411,191,3.25984251968504,2.75,3.579625,1,2,5,3.25984251968504,3.25984251968504,4,3,3,3,4,2.49307584762573,3.26301364077595
411,275,3.25984251968504,2,3.579625,2,3,2,3.25984251968504,3.25984251968504,3,1,3,3,3,1.90973877906799,3.09694699378335
411,661,3.25984251968504,3.52631578947368,3.579625,3,5,5,4,3,5,5,3,3,5,3.32908606529236,3.33375637775902
411,180,3.25984251968504,2.8,3.579625,4,2,4,2,3.25984251968504,4,2,2,3,2,2.56689929962158,3.20116296942548
411,382,3.25984251968504,3.5,3.579625,4,3,3,5,3,3,2,1,3,3,3.24619555473328,3.36871766512854
411,7,3.25984251968504,3.51612903225806,3.579625,4,5,4,3,4,3,5,5,2,5,3.27052140235901,3.27713710478291
411,524,3.25984251968504,3.54545454545455,3.579625,3,4,3,3,3,4,2,3,4,4,3.28867673873901,3.44257919088336
411,489,3.25984251968504,3,3.579625,3,3,3,3,3,3,3,3,3,3,2.76589369773865,3.27989288006544
411,271,3.25984251968504,3.5,3.579625,4,5,2,3.25984251968504,3.25984251968504,3,2,3,3,3,3.24619555473328,3.44369714570955
411,448,3.25984251968504,3.33333333333333,3.579625,3,3,3.25984251968504,3.25984251968504,3.25984251968504,3,2,3,3,3,3.05258011817932,3.42373395096615
541,380,3.39080459770115,3.52439024390244,3.579625,4,4,5,3,4,3,5,3,5,3,3.39890027046204,3.21395792207643
541,590,3.39080459770115,3.84810126582278,3.579625,3,5,4,3,4,3,5,5,5,4,3.73078227043152,3.76930725375343
541,592,3.39080459770115,3.27272727272727,3.579625,3,3,5,3,3,3,4,5,5,4,3.15788578987122,2.79864107670261
541,153,3.39080459770115,3.14285714285714,3.579625,4,3,3,3,2,3,3,4,3,5,3.05323767662048,2.62810089140137
541,165,3.39080459770115,3.62857142857143,3.579625,4,3,3,4,3,4,5,3,5,3,3.4714367389679,3.37273905005001
541,344,3.39080459770115,3.04285714285714,3.579625,3,2,4,1,2,3,3,3,3,5,2.88666200637817,2.35853134384822
541,349,3.39080459770115,3.66176470588235,3.579625,4,3,4,3,3,5,4,3,5,4,3.48387050628662,3.44113434930793
541,588,3.39080459770115,3.70588235294118,3.579625,5,5,5,4,3,3,4,3,3,5,3.58350563049316,3.50198679370126
541,316,3.39080459770115,3.24615384615385,3.579625,3,4,4,3,4,4,3,5,3,5,3.09843969345093,2.73523469423938
541,318,3.39080459770115,4.40277777777778,3.579625,5,4,4,5,5,5,3,4,5,5,4.30851268768311,4.58734917296589
541,329,3.39080459770115,3.3859649122807,3.579625,4,3,3,3,3,3,5,3,3,3,3.25341820716858,3.06307259882174
541,595,3.39080459770115,3.76785714285714,3.579625,4,5,5,4,3,3,3,5,3,5,3.61034440994263,3.65801902128993
541,10,3.39080459770115,3.38888888888889,3.579625,3,3,3,3,3,3,5,5,4,5,3.22426676750183,3.07849290619946
541,161,3.39080459770115,3.78787878787879,3.579625,4,4,4,3,4,5,4,5,3,3,3.65220403671265,3.62370058351442
541,434,3.39080459770115,3.203125,3.579625,4,3,3,3,2,4,3,5,5,3,3.04122424125671,2.76650308422497
541,208,3.39080459770115,2.78947368421053,3.579625,4,4,4,1,2,5,5,4,3,5,2.67479872703552,2.22488835335978
541,253,3.39080459770115,3.36363636363636,3.579625,4,3,4,2,4,5,5,3,3,5,3.22261905670166,3.01517460978224
541,457,3.39080459770115,4.14473684210526,3.579625,4,4,5,5,4,5,5,3,4,4,4.05789422988892,4.27397795604122
541,593,3.39080459770115,4.25396825396825,3.579625,4,5,5,5,3,5,4,5,3,4,4.16719245910645,4.38586175195094
541,1,3.39080459770115,4.16363636363636,3.579625,5,3,5,5,4,5,3,3,3,3,3.96546578407288,4.12089847232651
541,110,3.39080459770115,4.26388888888889,3.579625,5,4,5,5,5,4,5,5,4,5,4.16087198257446,4.41555408541134
541,288,3.39080459770115,2.97727272727273,3.579625,5,3,3,2,3,4,4,5,3,1,2.86792874336243,2.62621032042839
541,410,3.39080459770115,3.06818181818182,3.579625,3,3,3,4,3,3,3,2,3,4,2.9566068649292,2.78123379148357
541,47,3.39080459770115,3.90909090909091,3.579625,4,5,4,1,5,5,4,5,4,4,3.88409066200256,3.88115184061907
541,19,3.39080459770115,2.71428571428571,3.579625,4,1,2,2,3,3,2,3,3,4,2.63620018959045,2.42081572116304
541,50,3.39080459770115,4.04878048780488,3.579625,3,5,4,5,4,4,4,5,3,4,4.02856302261353,4.25322861866049
